Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
459,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,4500,2750,06 Jun 2023
460,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,1800,1250,06 Jun 2023
461,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2300,1650,05 Jun 2023
462,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,1500,1050,05 Jun 2023
463,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,3700,2350,05 Jun 2023
464,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,2000,1350,05 Jun 2023
465,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2300,1650,03 Jun 2023
466,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,1500,1050,03 Jun 2023
467,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,3600,2300,03 Jun 2023
468,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,1800,1250,03 Jun 2023
469,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2300,1650,02 Jun 2023
470,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,1600,1100,02 Jun 2023
471,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,3500,2250,02 Jun 2023
472,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,1600,1150,02 Jun 2023
473,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2300,1650,01 Jun 2023
474,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,1600,1100,01 Jun 2023
475,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,1600,1150,01 Jun 2023
476,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2300,1650,31 May 2023
477,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,1400,1000,31 May 2023
478,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,3400,2200,31 May 2023
479,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,1600,1150,31 May 2023
480,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2300,1650,30 May 2023
481,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,1100,850,30 May 2023
482,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,3700,2350,30 May 2023
483,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,1600,1150,30 May 2023
484,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2300,1650,29 May 2023
485,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,1600,1100,29 May 2023
486,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,3500,2250,29 May 2023
487,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,1600,1150,29 May 2023
488,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2200,1600,26 May 2023
489,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,1500,1050,26 May 2023
490,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,2500,1750,26 May 2023
491,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,1700,1200,26 May 2023
492,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2100,1550,25 May 2023
493,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,1400,1000,25 May 2023
494,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,3400,2200,25 May 2023
495,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,1600,1150,25 May 2023
496,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2100,1550,24 May 2023
497,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,1400,1000,24 May 2023
498,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,3400,2200,24 May 2023
499,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,1800,1250,24 May 2023
500,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,1500,1050,23 May 2023
501,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,3000,2000,23 May 2023
502,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,1900,1300,23 May 2023
503,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2300,1600,22 May 2023
504,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,1600,1100,22 May 2023
505,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,2800,1900,22 May 2023
506,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,1800,1250,22 May 2023
507,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2200,1600,20 May 2023
508,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,1500,1050,20 May 2023
509,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,2700,1850,20 May 2023
510,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,1900,1300,20 May 2023
511,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2100,1550,19 May 2023
512,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,1700,1150,19 May 2023
513,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,2900,1950,19 May 2023
514,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,2000,1350,19 May 2023
515,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,1600,1100,18 May 2023
516,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,3000,2000,18 May 2023
517,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,1000,2200,1600,18 May 2023
518,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2000,1500,17 May 2023
519,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,1500,1050,17 May 2023
520,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,3100,2050,17 May 2023
521,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,1900,1300,17 May 2023
522,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2200,1600,16 May 2023
523,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,1400,1000,16 May 2023
524,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,3000,2000,16 May 2023
525,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,1800,1250,16 May 2023
526,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,1500,1050,15 May 2023
527,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,2900,1950,15 May 2023
528,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,1900,1300,15 May 2023
529,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2200,1600,12 May 2023
530,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,1600,1100,12 May 2023
531,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,2500,1750,12 May 2023
532,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,1600,1150,12 May 2023
533,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2200,1600,11 May 2023
534,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,1600,1100,11 May 2023
535,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,2500,1750,11 May 2023
536,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,1600,1150,11 May 2023
537,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2300,1650,09 May 2023
538,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,1600,1100,09 May 2023
539,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,2500,1750,09 May 2023
540,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,1600,1100,09 May 2023
541,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2200,1600,05 May 2023
542,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,1500,1050,05 May 2023
543,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,2500,1750,05 May 2023
544,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,1700,1200,05 May 2023
545,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2100,1550,04 May 2023
546,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,1600,1100,04 May 2023
547,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,2600,1800,04 May 2023
548,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,1800,1250,04 May 2023
549,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,1700,1150,03 May 2023
550,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,3000,2000,03 May 2023
551,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,1800,1250,03 May 2023
552,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2000,1500,02 May 2023
553,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,1600,1100,02 May 2023
554,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,2700,1850,02 May 2023
555,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,1000,2000,1500,02 May 2023
556,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2100,1550,29 Apr 2023
557,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,1500,1050,29 Apr 2023
558,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,2800,1900,29 Apr 2023
559,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,1800,1250,29 Apr 2023
560,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2300,1650,28 Apr 2023
561,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,1600,1100,28 Apr 2023
562,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,3100,2050,28 Apr 2023
563,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,2000,1350,28 Apr 2023
564,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,1800,1200,27 Apr 2023
565,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,3000,2000,27 Apr 2023
566,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,1900,1300,27 Apr 2023
567,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2100,1550,26 Apr 2023
568,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,1400,1000,26 Apr 2023
569,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,3200,2100,26 Apr 2023
570,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,2000,1350,26 Apr 2023
571,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2200,1600,25 Apr 2023
572,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,1500,1050,25 Apr 2023
573,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,3500,2250,25 Apr 2023
574,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,2000,1350,25 Apr 2023
575,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2300,1650,24 Apr 2023
576,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,1700,1150,24 Apr 2023
577,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,3600,2300,24 Apr 2023
578,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,1900,1300,24 Apr 2023
579,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,1800,1200,21 Apr 2023
580,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,3500,2250,21 Apr 2023
581,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,2100,1400,21 Apr 2023
582,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2100,1550,20 Apr 2023
583,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,1800,1200,20 Apr 2023
584,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,3500,2250,20 Apr 2023
585,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,2000,1350,20 Apr 2023
586,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2100,1550,19 Apr 2023
587,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,1800,1200,19 Apr 2023
588,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,3600,2300,19 Apr 2023
589,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,2200,1450,19 Apr 2023
590,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2100,1550,18 Apr 2023
591,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,1800,1200,18 Apr 2023
592,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,3600,2300,18 Apr 2023
593,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,2200,1450,18 Apr 2023
594,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2200,1600,17 Apr 2023
595,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,1800,1200,17 Apr 2023
596,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,3600,2300,17 Apr 2023
597,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2100,1550,15 Apr 2023
598,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,1800,1200,15 Apr 2023
599,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,3600,2300,15 Apr 2023
600,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,1800,1250,15 Apr 2023
601,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,1800,1200,13 Apr 2023
602,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,3600,2300,13 Apr 2023
603,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2200,1600,12 Apr 2023
604,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,1700,1150,12 Apr 2023
605,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,3400,2200,12 Apr 2023
606,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,1700,1200,12 Apr 2023
607,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2100,1550,11 Apr 2023
608,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,1400,1000,11 Apr 2023
609,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,3500,2250,11 Apr 2023
610,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,1800,1250,11 Apr 2023
611,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2200,1600,10 Apr 2023
612,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,1700,1150,10 Apr 2023
613,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,3600,2300,10 Apr 2023
614,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,1700,1200,10 Apr 2023
615,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2100,1550,06 Apr 2023
616,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,2100,1350,06 Apr 2023
617,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,3800,2400,06 Apr 2023
618,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,1800,1250,06 Apr 2023
619,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2000,1500,05 Apr 2023
620,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,2000,1800,05 Apr 2023
621,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,3700,2350,05 Apr 2023
622,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,1900,1300,05 Apr 2023
623,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,1900,1450,03 Apr 2023
624,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,2400,1500,03 Apr 2023
625,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,4000,2500,03 Apr 2023
626,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,2100,1400,03 Apr 2023
627,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2000,1500,01 Apr 2023
628,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,2500,1550,01 Apr 2023
629,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,4500,2750,01 Apr 2023
630,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,2000,1350,01 Apr 2023
631,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2100,1550,31 Mar 2023
632,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,2700,1650,31 Mar 2023
633,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,4700,2850,31 Mar 2023
634,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,2000,1350,31 Mar 2023
635,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2100,1550,30 Mar 2023
636,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,2500,1550,30 Mar 2023
637,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,4700,2850,30 Mar 2023
638,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,2000,1350,30 Mar 2023
639,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2500,1750,29 Mar 2023
640,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,2500,1550,29 Mar 2023
641,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,4700,2850,29 Mar 2023
642,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,600,2000,1300,29 Mar 2023
643,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2100,1550,28 Mar 2023
644,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,2200,1400,28 Mar 2023
645,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,4700,2850,28 Mar 2023
646,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,2000,1350,28 Mar 2023
647,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2000,1500,27 Mar 2023
648,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,2600,1600,27 Mar 2023
649,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,4900,2950,27 Mar 2023
650,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,1000,2000,1500,27 Mar 2023
651,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2200,1600,24 Mar 2023
652,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,2600,1600,24 Mar 2023
653,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,4800,2900,24 Mar 2023
654,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,2100,1400,24 Mar 2023
655,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2100,1550,23 Mar 2023
656,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,2500,1550,23 Mar 2023
657,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,4900,2950,23 Mar 2023
658,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,2000,1350,23 Mar 2023
659,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2100,1550,21 Mar 2023
660,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,2500,1550,21 Mar 2023
661,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,5200,3100,21 Mar 2023
662,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,2000,1350,21 Mar 2023
663,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,5200,3100,20 Mar 2023
664,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,24000,1500,20 Mar 2023
665,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,5100,3050,20 Mar 2023
666,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,2100,1400,20 Mar 2023
667,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2100,1550,18 Mar 2023
668,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,2500,1550,18 Mar 2023
669,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,5400,3200,18 Mar 2023
670,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,2000,1350,18 Mar 2023
671,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2000,1500,17 Mar 2023
672,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,2600,1600,17 Mar 2023
673,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,4900,2950,17 Mar 2023
674,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,2200,1450,17 Mar 2023
675,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2100,1550,16 Mar 2023
676,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,2500,1550,16 Mar 2023
677,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,5200,3100,16 Mar 2023
678,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,1900,1300,16 Mar 2023
679,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2000,1500,15 Mar 2023
680,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,2400,1500,15 Mar 2023
681,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,5000,3000,15 Mar 2023
682,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,2000,1350,15 Mar 2023
683,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2100,1550,14 Mar 2023
684,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,2600,1600,14 Mar 2023
685,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,5100,3050,14 Mar 2023
686,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,1500,1100,14 Mar 2023
687,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nendra Bale,FAQ,1000,2000,1500,13 Mar 2023
688,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Pachha Bale,FAQ,600,2800,1700,13 Mar 2023
689,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Elakki Bale,FAQ,1000,5000,3000,13 Mar 2023
690,Bangalore,"Binny Mill (F&V), Bangalore",Banana,Nauti Bale,FAQ,700,1800,1250,13 Mar 2023
